              1         32.832         81.111       0.711857       0.795367
              2         14.752         69.770       0.825465       0.795367
              3         19.539         73.863       0.790804       0.795367
              4         16.131         89.707       0.847587       0.795367
              5         17.787         81.113       0.820152       0.795367
              6         22.392         77.956       0.776856       0.795367
              7         26.172         88.821       0.772401       0.795367
              8          9.302         83.730       0.900010       0.795367
              9         24.528         65.389       0.727220       0.795367
             10         17.742         79.790       0.818088       0.795367
             11         28.192         79.633       0.738541       0.795367
             12         24.981         69.868       0.736624       0.795367
             13         23.374         93.606       0.800188       0.795367
             14         29.285         69.463       0.703434       0.795367
             15         20.183         79.147       0.796809       0.795367
             16         18.073         85.849       0.826089       0.795367
             17         22.100         90.597       0.803898       0.795367
             18         18.279         89.297       0.830083       0.795367
             19         14.868         88.353       0.855956       0.795367
             20         18.560         79.046       0.809850       0.795367
             21         24.821         82.254       0.768191       0.795367
             22         20.512         79.269       0.794428       0.795367
             23         16.683         74.882       0.817798       0.795367
             24         16.173         75.910       0.824368       0.795367
             25         12.509         89.704       0.877615       0.795367
             26         22.554         83.661       0.787659       0.795367
             27         32.677         72.517       0.689366       0.701389
             28         33.909         58.834       0.634379       0.701389
             29         24.765         76.149       0.754589       0.701389
             30         22.690         77.380       0.773259       0.701389
             31         32.891         68.238       0.674759       0.701389
             32         17.912         64.516       0.782696       0.701389
             33         30.154         72.159       0.705279       0.701389
             34         27.553         64.526       0.700768       0.701389
             35         29.160         67.296       0.697684       0.701389
             36         31.750         68.998       0.684858       0.701389
             37         36.266         64.337       0.639512       0.701389
             38         23.649         86.416       0.785139       0.795367
             39         26.081         72.861       0.736402       0.795367
             40         18.305         76.838       0.807606       0.795367
             41         18.754         74.356       0.798582       0.795367
             42         31.745         90.314       0.739921       0.795367
             43         17.227         88.148       0.836517       0.795367
             44         22.736         82.969       0.784908       0.795367
             45         19.331         76.803       0.798913       0.795367
             46         20.716         74.870       0.783273       0.795367
             47         23.734         80.503       0.772303       0.795367
             48         18.627         75.481       0.802065       0.795367
             49         19.535         74.738       0.792782       0.795367
