              1         14.313         87.481       0.859391       0.812903
              2         18.023        103.723       0.851962       0.812903
              3         13.297         20.804       0.610080       0.812903
              4         15.804         72.740       0.821511       0.812903
              5         16.071         65.280       0.802444       0.812903
              6        -11.925         68.032       1.212531       0.812903
              7         15.323         95.651       0.861920       0.812903
              8         16.207         64.165       0.798351       0.812903
              9         23.637        120.818       0.836368       0.812903
             10          7.507         65.866       0.897683       0.812903
             11         25.442         91.970       0.783308       0.812903
             12         -9.579         62.503       1.180988       0.812903
             13         29.935         64.881       0.684286       0.812903
             14         23.187         66.434       0.741278       0.812903
             15         10.419        112.943       0.915545       0.812903
             16         16.179         71.474       0.815423       0.812903
             17         13.707        104.072       0.883620       0.812903
             18         21.525         69.223       0.762803       0.812903
             19         11.350         81.813       0.878167       0.812903
             20         14.400         91.265       0.863724       0.812903
             21         15.063         46.696       0.756096       0.812903
             22         31.299         95.614       0.753385       0.812903
             23         20.233         79.415       0.796952       0.812903
             24         39.808         66.619       0.625959       0.812903
             25         31.711        102.932       0.764483       0.812903
             26         12.725         91.467       0.877873       0.812903
             27          1.813         54.751       0.967943       0.812903
             28          6.714        108.036       0.941492       0.812903
             29         17.457         80.372       0.821559       0.812903
             30          6.782         57.144       0.893912       0.812903
             31         15.738         74.760       0.826097       0.812903
             32         33.223         92.672       0.736102       0.812903
             33         26.839         85.862       0.761855       0.812903
             34         22.441         93.591       0.806595       0.812903
             35         20.479         69.586       0.772620       0.812903
             36         40.988         97.850       0.704780       0.696842
             37         37.536         40.883       0.521337       0.696842
             38         31.063         49.500       0.614426       0.696842
             39         29.038         89.910       0.755876       0.696842
             40         32.145         90.357       0.737595       0.696842
             41          7.701         61.371       0.888504       0.696842
             42         56.320         21.036       0.271939       0.696842
             43         20.578         97.314       0.825448       0.696842
             44         45.146         64.092       0.586721       0.696842
             45         26.421         59.499       0.692494       0.696842
             46          5.897         48.763       0.892111       0.696842
             47         36.508         44.794       0.550958       0.696842
             48         14.734         39.608       0.728869       0.696842
             49         37.774         61.749       0.620447       0.696842
             50          0.983         66.961       0.985531       0.812903
             51         25.523         93.207       0.785032       0.812903
             52         -1.720        118.198       1.014768       0.812903
             53          9.796        109.199       0.917680       0.812903
             54         28.967        104.577       0.783089       0.812903
             55         17.596        117.988       0.870223       0.812903
             56          2.040         84.851       0.976523       0.812903
             57         34.048        103.528       0.752516       0.812903
             58         24.698         95.403       0.794359       0.812903
             59          8.351        104.592       0.926063       0.812903
             60        -10.460        121.732       1.094003       0.812903
             61         28.985         59.687       0.673119       0.812903
             62         22.164        157.865       0.876888       0.812903
             63          3.778        106.513       0.965741       0.812903
             64         17.763         87.479       0.831218       0.812903
             65         17.838        105.792       0.855712       0.812903
             66         34.472         91.713       0.726812       0.696842
             67         23.640         71.781       0.752259       0.696842
             68         44.042        101.880       0.698180       0.696842
             69         18.470         55.530       0.750407       0.696842
             70         46.666         96.474       0.673980       0.696842
             71         48.192         89.088       0.648953       0.696842
             72         22.854         76.914       0.770931       0.696842
             73         19.547         39.070       0.666528       0.696842
             74         23.145         81.834       0.779526       0.696842
             75          6.628         71.572       0.915248       0.696842
             76         45.511         70.750       0.608544       0.696842
             77         46.239         59.237       0.561615       0.696842
             78         27.483         46.852       0.630283       0.696842
             79         39.772        103.390       0.722190       0.696842
             80         19.460         64.051       0.766980       0.696842
             81         33.516        119.583       0.781085       0.696842
             82         27.178         73.272       0.729440       0.696842
             83         50.659         93.650       0.648955       0.696842
             84         20.000         67.975       0.772660       0.696842
             85         19.363         70.323       0.784106       0.696842
             86         41.822         59.937       0.589006       0.696842
             87         27.152         64.159       0.702640       0.696842
             88         37.889         66.321       0.636419       0.696842
             89         30.487         89.783       0.746512       0.696842
             90         23.548         58.560       0.713212       0.696842
             91         26.075         85.753       0.766828       0.696842
             92         25.116        113.598       0.818936       0.696842
             93         14.946         63.687       0.809931       0.696842
             94         26.937         48.907       0.644835       0.696842
             95         24.020         76.333       0.760643       0.696842
             96         33.555         63.012       0.652521       0.696842
             97         12.420         90.552       0.879382       0.696842
             98         14.514         45.587       0.758502       0.696842
             99         37.224         66.005       0.639403       0.696842
            100         50.431        106.613       0.678874       0.696842
            101         28.159         40.583       0.590370       0.696842
            102         40.964         66.200       0.617746       0.696842
            103         37.432         88.140       0.701907       0.696842
            104         25.927         43.015       0.623930       0.696842
            105         18.770         70.282       0.789221       0.696842
            106         45.673         77.272       0.628511       0.696842
            107         38.956         57.709       0.597002       0.696842
            108         27.847         81.726       0.745859       0.696842
            109         16.050         74.389       0.822536       0.696842
            110         35.707         82.043       0.696756       0.696842
            111         28.196         65.382       0.698691       0.696842
            112         49.272         62.113       0.557646       0.696842
            113         42.227        110.912       0.724257       0.696842
            114         46.465        108.928       0.700984       0.696842
            115         30.850         92.009       0.748903       0.696842
            116         18.022         80.760       0.817558       0.696842
            117         -0.936         57.937       1.016429       0.696842
            118          3.485         54.021       0.939393       0.696842
            119         44.896         47.593       0.514581       0.696842
            120         24.870         92.563       0.788223       0.696842
            121         39.939         27.963       0.411813       0.696842
            122         60.684         76.078       0.556279       0.696842
            123         36.585         79.216       0.684071       0.696842
            124         25.340         56.637       0.690891       0.696842
            125         17.215         72.349       0.807786       0.696842
            126         20.753         71.553       0.775167       0.696842
            127         52.181         70.244       0.573772       0.696842
            128         21.979         69.837       0.760618       0.696842
            129         32.602         60.623       0.650289       0.696842
            130         44.958         57.919       0.562993       0.696842
            131         26.003        102.840       0.798181       0.696842
            132         19.152         73.790       0.793938       0.696842
            133         28.273         90.878       0.762712       0.696842
            134         21.780         71.583       0.766715       0.696842
            135          9.888         83.720       0.894365       0.696842
            136         18.057         62.394       0.775551       0.696842
            137         26.450         65.054       0.710940       0.696842
            138         13.233         75.830       0.851423       0.696842
            139         41.982         74.614       0.639940       0.696842
            140         30.753         44.399       0.590789       0.696842
            141         26.613         75.301       0.738868       0.696842
            142         52.096        111.208       0.680987       0.696842
            143         22.838         65.329       0.740973       0.696842
            144         30.764         59.993       0.661031       0.696842
            145         18.781         81.116       0.811996       0.696842
            146         14.199         70.507       0.832378       0.696842
            147         32.376         73.711       0.694817       0.696842
            148         34.222         65.166       0.655672       0.696842
            149         30.092         77.114       0.719309       0.696842
            150         66.719         84.359       0.558380       0.696842
